"postal_id","postal_nl","postal_fr","postal_de","street_nl","street_fr","street_de","city_nl","city_fr","city_de","citypart_nl","citypart_fr","citypart_de","street_prefix","street_no","street_version","city_prefix","city_no","city_version","citypart_prefix","citypart_no","citypart_version"
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Alfred Duboisstraat","Rue Alfred Dubois","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4754","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Melpomenestraat","Rue Melpomène","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","945","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Jean Dubrucqlaan","Avenue Jean Dubrucq","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4756","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Cinemastraat","Rue du Cinéma","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","829","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Schippersstraat","Rue des Mariniers","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","5064","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Graaf van Vlaanderenstraat","Rue du Comte de Flandre","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4092","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Sint-Jozefstraat","Rue Saint-Joseph","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","151","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Vandermaelenstraat","Rue Vandermaelen","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","398","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Sonnetstraat","Rue du Sonnet","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","2103","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Vandernootstraat","Rue Vandernoot","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","5854","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Gekweelstraat","Rue du Gazouillis","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4647","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Gemeenteplaats","Place Communale","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4769","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Joseph Baecklaan","Avenue Joseph Baeck","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","719","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Groeninghestraat","Rue de Groeninghe","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","58","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Palokestraat","Rue Paloke","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","3691","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Sint-Mariastraat","Rue Sainte-Marie","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","1274","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Potaerdegatstraat","Rue Potaerdegat","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","2121","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Koorstraat","Rue du Choeur","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","2361","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Picardstraat","Rue Picard","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","283","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Piersstraat","Rue Piers","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","284","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Van Souststraat","Rue Van Soust","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","288","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Martin Pfeifferstraat","Rue Martin Pfeiffer","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","2237","2","https://databrussels.be/id/municipality","21012","7","","",""
